antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'nausea', 'throat', 'tongue'})",frozenset({'lips'}),0.5675675675675675,0.8648648648648649,0.5675675675675675,1.0,1.15625,0.07669831994156318,inf,0.31249999999999994
"frozenset({'lips', 'throat'})","frozenset({'nausea', 'tongue'})",0.7567567567567568,0.6756756756756757,0.5675675675675675,0.7499999999999999,1.1099999999999999,0.05624543462381293,1.2972972972972967,0.407407407407407
"frozenset({'lips', 'nausea'})","frozenset({'throat', 'tongue'})",0.6756756756756757,0.7567567567567568,0.5675675675675675,0.84,1.1099999999999999,0.05624543462381293,1.5202702702702697,0.3055555555555552
"frozenset({'lips', 'tongue'})","frozenset({'nausea', 'throat'})",0.8378378378378378,0.5675675675675675,0.5675675675675675,0.6774193548387096,1.1935483870967742,0.09203798392987583,1.3405405405405404,1.0000000000000002
"frozenset({'nausea', 'throat'})","frozenset({'lips', 'tongue'})",0.5675675675675675,0.8378378378378378,0.5675675675675675,1.0,1.1935483870967742,0.09203798392987583,inf,0.37500000000000006
"frozenset({'throat', 'tongue'})","frozenset({'lips', 'nausea'})",0.7567567567567568,0.6756756756756757,0.5675675675675675,0.7499999999999999,1.1099999999999999,0.05624543462381293,1.2972972972972967,0.407407407407407
"frozenset({'nausea', 'tongue'})","frozenset({'lips', 'throat'})",0.6756756756756757,0.7567567567567568,0.5675675675675675,0.84,1.1099999999999999,0.05624543462381293,1.5202702702702697,0.3055555555555552
frozenset({'lips'}),"frozenset({'nausea', 'throat', 'tongue'})",0.8648648648648649,0.5675675675675675,0.5675675675675675,0.6562499999999999,1.1562499999999998,0.07669831994156318,1.2579852579852577,1.0000000000000004
frozenset({'throat'}),"frozenset({'lips', 'nausea', 'tongue'})",0.7567567567567568,0.6486486486486487,0.5675675675675675,0.7499999999999999,1.1562499999999998,0.07669831994156312,1.4054054054054046,0.5555555555555552
frozenset({'nausea'}),"frozenset({'lips', 'throat', 'tongue'})",0.8108108108108109,0.7567567567567568,0.5675675675675675,0.7,0.9249999999999999,-0.04601899196493797,0.8108108108108105,-0.30000000000000027
frozenset({'tongue'}),"frozenset({'lips', 'throat', 'nausea'})",0.8648648648648649,0.5675675675675675,0.5675675675675675,0.6562499999999999,1.1562499999999998,0.07669831994156318,1.2579852579852577,1.0000000000000004
"frozenset({'lips', 'nausea', 'vomiting'})",frozenset({'tongue'}),0.5675675675675675,0.8648648648648649,0.5405405405405406,0.9523809523809524,1.1011904761904763,0.0496712929145362,2.8378378378378404,0.21250000000000016
"frozenset({'lips', 'nausea', 'tongue'})",frozenset({'vomiting'}),0.6486486486486487,0.7027027027027027,0.5405405405405406,0.8333333333333334,1.185897435897436,0.08473338203067932,1.783783783783784,0.4461538461538461
"frozenset({'lips', 'vomiting', 'tongue'})",frozenset({'nausea'}),0.5405405405405406,0.8108108108108109,0.5405405405405406,1.0,1.2333333333333332,0.1022644265887509,inf,0.41176470588235287
"frozenset({'nausea', 'vomiting', 'tongue'})",frozenset({'lips'}),0.5675675675675675,0.8648648648648649,0.5405405405405406,0.9523809523809524,1.1011904761904763,0.0496712929145362,2.8378378378378404,0.21250000000000016
"frozenset({'lips', 'nausea'})","frozenset({'vomiting', 'tongue'})",0.6756756756756757,0.5675675675675675,0.5405405405405406,0.8,1.4095238095238096,0.1570489408327247,2.1621621621621627,0.8958333333333337
"frozenset({'lips', 'vomiting'})","frozenset({'nausea', 'tongue'})",0.5675675675675675,0.6756756756756757,0.5405405405405406,0.9523809523809524,1.4095238095238096,0.1570489408327247,6.810810810810819,0.6718750000000002
"frozenset({'lips', 'tongue'})","frozenset({'nausea', 'vomiting'})",0.8378378378378378,0.7027027027027027,0.5405405405405406,0.6451612903225807,0.9181141439205956,-0.048210372534696844,0.8378378378378379,-0.3548387096774192
"frozenset({'nausea', 'vomiting'})","frozenset({'lips', 'tongue'})",0.7027027027027027,0.8378378378378378,0.5405405405405406,0.7692307692307693,0.9181141439205956,-0.048210372534696844,0.7027027027027029,-0.2307692307692307
"frozenset({'nausea', 'tongue'})","frozenset({'lips', 'vomiting'})",0.6756756756756757,0.5675675675675675,0.5405405405405406,0.8,1.4095238095238096,0.1570489408327247,2.1621621621621627,0.8958333333333337
"frozenset({'vomiting', 'tongue'})","frozenset({'lips', 'nausea'})",0.5675675675675675,0.6756756756756757,0.5405405405405406,0.9523809523809524,1.4095238095238096,0.1570489408327247,6.810810810810819,0.6718750000000002
frozenset({'lips'}),"frozenset({'nausea', 'vomiting', 'tongue'})",0.8648648648648649,0.5675675675675675,0.5405405405405406,0.625,1.1011904761904763,0.0496712929145362,1.1531531531531531,0.6800000000000008
frozenset({'nausea'}),"frozenset({'lips', 'vomiting', 'tongue'})",0.8108108108108109,0.5405405405405406,0.5405405405405406,0.6666666666666666,1.2333333333333332,0.1022644265887509,1.378378378378378,1.0
frozenset({'vomiting'}),"frozenset({'lips', 'nausea', 'tongue'})",0.7027027027027027,0.6486486486486487,0.5405405405405406,0.7692307692307693,1.185897435897436,0.08473338203067932,1.5225225225225227,0.5272727272727272
frozenset({'tongue'}),"frozenset({'lips', 'nausea', 'vomiting'})",0.8648648648648649,0.5675675675675675,0.5405405405405406,0.625,1.1011904761904763,0.0496712929145362,1.1531531531531531,0.6800000000000008
"frozenset({'lips', 'throat', 'swelling of face'})",frozenset({'tongue'}),0.7297297297297297,0.8648648648648649,0.7297297297297297,1.0,1.15625,0.09861212563915267,inf,0.5
"frozenset({'lips', 'swelling of face', 'tongue'})",frozenset({'throat'}),0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'lips', 'throat', 'tongue'})",frozenset({'swelling of face'}),0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'throat', 'swelling of face', 'tongue'})",frozenset({'lips'}),0.7297297297297297,0.8648648648648649,0.7297297297297297,1.0,1.15625,0.09861212563915267,inf,0.5
"frozenset({'lips', 'swelling of face'})","frozenset({'throat', 'tongue'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'lips', 'throat'})","frozenset({'swelling of face', 'tongue'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'lips', 'tongue'})","frozenset({'throat', 'swelling of face'})",0.8378378378378378,0.7297297297297297,0.7297297297297297,0.8709677419354839,1.1935483870967742,0.11833455076698318,2.0945945945945947,0.9999999999999998
"frozenset({'throat', 'swelling of face'})","frozenset({'lips', 'tongue'})",0.7297297297297297,0.8378378378378378,0.7297297297297297,1.0,1.1935483870967742,0.11833455076698318,inf,0.5999999999999999
"frozenset({'swelling of face', 'tongue'})","frozenset({'lips', 'throat'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'throat', 'tongue'})","frozenset({'lips', 'swelling of face'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
frozenset({'lips'}),"frozenset({'throat', 'swelling of face', 'tongue'})",0.8648648648648649,0.7297297297297297,0.7297297297297297,0.8437499999999999,1.1562499999999998,0.09861212563915267,1.7297297297297285,1.0000000000000004
frozenset({'swelling of face'}),"frozenset({'lips', 'throat', 'tongue'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
frozenset({'throat'}),"frozenset({'lips', 'swelling of face', 'tongue'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
frozenset({'tongue'}),"frozenset({'lips', 'throat', 'swelling of face'})",0.8648648648648649,0.7297297297297297,0.7297297297297297,0.8437499999999999,1.1562499999999998,0.09861212563915267,1.7297297297297285,1.0000000000000004
"frozenset({'nausea', 'throat', 'swelling of face'})",frozenset({'tongue'}),0.5405405405405406,0.8648648648648649,0.5405405405405406,1.0,1.15625,0.07304601899196489,inf,0.2941176470588233
"frozenset({'throat', 'swelling of face', 'tongue'})",frozenset({'nausea'}),0.7297297297297297,0.8108108108108109,0.5405405405405406,0.7407407407407408,0.9135802469135803,-0.05113221329437545,0.7297297297297297,-0.25925925925925924
"frozenset({'nausea', 'swelling of face', 'tongue'})",frozenset({'throat'}),0.5675675675675675,0.7567567567567568,0.5405405405405406,0.9523809523809524,1.2585034013605443,0.11102994886778672,5.108108108108113,0.475
"frozenset({'nausea', 'throat', 'tongue'})",frozenset({'swelling of face'}),0.5675675675675675,0.7567567567567568,0.5405405405405406,0.9523809523809524,1.2585034013605443,0.11102994886778672,5.108108108108113,0.475
"frozenset({'throat', 'swelling of face'})","frozenset({'nausea', 'tongue'})",0.7297297297297297,0.6756756756756757,0.5405405405405406,0.7407407407407408,1.0962962962962963,0.047479912344777275,1.2509652509652514,0.3250000000000004
"frozenset({'nausea', 'swelling of face'})","frozenset({'throat', 'tongue'})",0.5675675675675675,0.7567567567567568,0.5405405405405406,0.9523809523809524,1.2585034013605443,0.11102994886778672,5.108108108108113,0.475
"frozenset({'swelling of face', 'tongue'})","frozenset({'nausea', 'throat'})",0.7567567567567568,0.5675675675675675,0.5405405405405406,0.7142857142857143,1.2585034013605443,0.11102994886778672,1.5135135135135136,0.8444444444444446
"frozenset({'nausea', 'throat'})","frozenset({'swelling of face', 'tongue'})",0.5675675675675675,0.7567567567567568,0.5405405405405406,0.9523809523809524,1.2585034013605443,0.11102994886778672,5.108108108108113,0.475
"frozenset({'throat', 'tongue'})","frozenset({'nausea', 'swelling of face'})",0.7567567567567568,0.5675675675675675,0.5405405405405406,0.7142857142857143,1.2585034013605443,0.11102994886778672,1.5135135135135136,0.8444444444444446
"frozenset({'nausea', 'tongue'})","frozenset({'throat', 'swelling of face'})",0.6756756756756757,0.7297297297297297,0.5405405405405406,0.8,1.0962962962962963,0.047479912344777275,1.3513513513513518,0.27083333333333365
frozenset({'swelling of face'}),"frozenset({'nausea', 'throat', 'tongue'})",0.7567567567567568,0.5675675675675675,0.5405405405405406,0.7142857142857143,1.2585034013605443,0.11102994886778672,1.5135135135135136,0.8444444444444446
frozenset({'throat'}),"frozenset({'nausea', 'swelling of face', 'tongue'})",0.7567567567567568,0.5675675675675675,0.5405405405405406,0.7142857142857143,1.2585034013605443,0.11102994886778672,1.5135135135135136,0.8444444444444446
frozenset({'nausea'}),"frozenset({'throat', 'swelling of face', 'tongue'})",0.8108108108108109,0.7297297297297297,0.5405405405405406,0.6666666666666666,0.9135802469135802,-0.05113221329437545,0.8108108108108107,-0.3333333333333333
frozenset({'tongue'}),"frozenset({'nausea', 'throat', 'swelling of face'})",0.8648648648648649,0.5405405405405406,0.5405405405405406,0.625,1.15625,0.07304601899196489,1.2252252252252251,0.9999999999999997
"frozenset({'lips', 'dizziness', 'swelling of face', 'nausea'})",frozenset({'hives'}),0.5135135135135135,0.8918918918918919,0.5135135135135135,1.0,1.1212121212121213,0.05551497443389336,inf,0.22222222222222224
"frozenset({'lips', 'dizziness', 'swelling of face', 'hives'})",frozenset({'nausea'}),0.6216216216216216,0.8108108108108109,0.5135135135135135,0.8260869565217391,1.018840579710145,0.009495982468955444,1.0878378378378377,0.04887218045112783
"frozenset({'lips', 'swelling of face', 'nausea', 'hives'})",frozenset({'dizziness'}),0.5675675675675675,0.8108108108108109,0.5135135135135135,0.9047619047619048,1.115873015873016,0.05332359386413438,1.9864864864864862,0.2401315789473683
"frozenset({'nausea', 'dizziness', 'swelling of face', 'hives'})",frozenset({'lips'}),0.5135135135135135,0.8648648648648649,0.5135135135135135,1.0,1.15625,0.06939371804236666,inf,0.2777777777777776
"frozenset({'lips', 'dizziness', 'nausea', 'hives'})",frozenset({'swelling of face'}),0.5405405405405406,0.7567567567567568,0.5135135135135135,0.9499999999999998,1.2553571428571426,0.10445580715850977,4.864864864864849,0.44272445820433404
"frozenset({'lips', 'dizziness', 'swelling of face'})","frozenset({'nausea', 'hives'})",0.6216216216216216,0.7027027027027027,0.5135135135135135,0.8260869565217391,1.1755852842809364,0.07669831994156318,1.7094594594594592,0.3947368421052631
"frozenset({'lips', 'swelling of face', 'nausea'})","frozenset({'dizziness', 'hives'})",0.5675675675675675,0.7027027027027027,0.5135135135135135,0.9047619047619048,1.2875457875457874,0.1146822498173849,3.1216216216216215,0.5164473684210523
"frozenset({'lips', 'swelling of face', 'hives'})","frozenset({'nausea', 'dizziness'})",0.7567567567567568,0.7027027027027027,0.5135135135135135,0.6785714285714285,0.9656593406593404,-0.018261504747991375,0.9249249249249246,-0.12755102040816418
"frozenset({'nausea', 'dizziness', 'swelling of face'})","frozenset({'lips', 'hives'})",0.5135135135135135,0.8378378378378378,0.5135135135135135,1.0,1.1935483870967742,0.08327246165084001,inf,0.33333333333333326
"frozenset({'dizziness', 'swelling of face', 'hives'})","frozenset({'lips', 'nausea'})",0.6216216216216216,0.6756756756756757,0.5135135135135135,0.8260869565217391,1.222608695652174,0.09349890430971514,1.864864864864865,0.4812030075187971
"frozenset({'nausea', 'swelling of face', 'hives'})","frozenset({'lips', 'dizziness'})",0.5675675675675675,0.6756756756756757,0.5135135135135135,0.9047619047619048,1.339047619047619,0.1300219138056976,3.4054054054054057,0.5855263157894738
"frozenset({'lips', 'dizziness', 'nausea'})","frozenset({'swelling of face', 'hives'})",0.5675675675675675,0.7567567567567568,0.5135135135135135,0.9047619047619048,1.195578231292517,0.08400292184075964,2.554054054054054,0.37828947368421034
"frozenset({'lips', 'dizziness', 'hives'})","frozenset({'nausea', 'swelling of face'})",0.6486486486486487,0.5675675675675675,0.5135135135135135,0.7916666666666666,1.3948412698412698,0.1453615777940102,2.0756756756756753,0.8056680161943319
"frozenset({'lips', 'nausea', 'hives'})","frozenset({'dizziness', 'swelling of face'})",0.6486486486486487,0.6216216216216216,0.5135135135135135,0.7916666666666666,1.2735507246376812,0.11029948867786704,1.816216216216216,0.611336032388664
"frozenset({'nausea', 'dizziness', 'hives'})","frozenset({'lips', 'swelling of face'})",0.5945945945945946,0.7567567567567568,0.5135135135135135,0.8636363636363635,1.141233766233766,0.06355003652300945,1.7837837837837822,0.3052631578947367
"frozenset({'lips', 'swelling of face'})","frozenset({'nausea', 'dizziness', 'hives'})",0.7567567567567568,0.5945945945945946,0.5135135135135135,0.6785714285714285,1.141233766233766,0.06355003652300945,1.2612612612612608,0.5087719298245611
"frozenset({'dizziness', 'swelling of face'})","frozenset({'lips', 'nausea', 'hives'})",0.6216216216216216,0.6486486486486487,0.5135135135135135,0.8260869565217391,1.2735507246376812,0.11029948867786704,2.02027027027027,0.5676691729323308
"frozenset({'nausea', 'swelling of face'})","frozenset({'lips', 'dizziness', 'hives'})",0.5675675675675675,0.6486486486486487,0.5135135135135135,0.9047619047619048,1.3948412698412698,0.1453615777940102,3.689189189189189,0.6546052631578947
"frozenset({'swelling of face', 'hives'})","frozenset({'lips', 'dizziness', 'nausea'})",0.7567567567567568,0.5675675675675675,0.5135135135135135,0.6785714285714285,1.195578231292517,0.08400292184075964,1.345345345345345,0.6725146198830407
"frozenset({'lips', 'dizziness'})","frozenset({'nausea', 'swelling of face', 'hives'})",0.6756756756756757,0.5675675675675675,0.5135135135135135,0.76,1.339047619047619,0.1300219138056976,1.801801801801802,0.780701754385965
"frozenset({'lips', 'nausea'})","frozenset({'dizziness', 'swelling of face', 'hives'})",0.6756756756756757,0.6216216216216216,0.5135135135135135,0.76,1.222608695652174,0.09349890430971514,1.5765765765765767,0.5614035087719299
"frozenset({'lips', 'hives'})","frozenset({'nausea', 'dizziness', 'swelling of face'})",0.8378378378378378,0.5135135135135135,0.5135135135135135,0.6129032258064516,1.1935483870967742,0.08327246165084001,1.2567567567567568,0.9999999999999998
"frozenset({'nausea', 'dizziness'})","frozenset({'lips', 'swelling of face', 'hives'})",0.7027027027027027,0.7567567567567568,0.5135135135135135,0.7307692307692307,0.9656593406593406,-0.018261504747991375,0.9034749034749032,-0.10683760683760762
"frozenset({'dizziness', 'hives'})","frozenset({'lips', 'swelling of face', 'nausea'})",0.7027027027027027,0.5675675675675675,0.5135135135135135,0.7307692307692307,1.2875457875457876,0.1146822498173849,1.606177606177606,0.7511961722488035
"frozenset({'nausea', 'hives'})","frozenset({'lips', 'dizziness', 'swelling of face'})",0.7027027027027027,0.6216216216216216,0.5135135135135135,0.7307692307692307,1.1755852842809364,0.07669831994156318,1.4054054054054053,0.5023923444976076
frozenset({'swelling of face'}),"frozenset({'lips', 'dizziness', 'nausea', 'hives'})",0.7567567567567568,0.5405405405405406,0.5135135135135135,0.6785714285714285,1.2553571428571426,0.10445580715850977,1.429429429429429,0.8362573099415199
frozenset({'lips'}),"frozenset({'nausea', 'dizziness', 'swelling of face', 'hives'})",0.8648648648648649,0.5135135135135135,0.5135135135135135,0.5937499999999999,1.1562499999999998,0.06939371804236666,1.1975051975051973,1.0
frozenset({'dizziness'}),"frozenset({'lips', 'swelling of face', 'nausea', 'hives'})",0.8108108108108109,0.5675675675675675,0.5135135135135135,0.6333333333333333,1.115873015873016,0.05332359386413438,1.1793611793611793,0.5488721804511277
frozenset({'nausea'}),"frozenset({'lips', 'dizziness', 'swelling of face', 'hives'})",0.8108108108108109,0.6216216216216216,0.5135135135135135,0.6333333333333333,1.018840579710145,0.009495982468955444,1.0319410319410318,0.09774436090225569
frozenset({'hives'}),"frozenset({'lips', 'dizziness', 'swelling of face', 'nausea'})",0.8918918918918919,0.5135135135135135,0.5135135135135135,0.5757575757575757,1.121212121212121,0.05551497443389336,1.1467181467181466,1.0000000000000002
"frozenset({'lips', 'throat', 'dizziness', 'nausea'})",frozenset({'hives'}),0.5135135135135135,0.8918918918918919,0.5135135135135135,1.0,1.1212121212121213,0.05551497443389336,inf,0.22222222222222224
"frozenset({'lips', 'dizziness', 'nausea', 'hives'})",frozenset({'throat'}),0.5405405405405406,0.7567567567567568,0.5135135135135135,0.9499999999999998,1.2553571428571426,0.10445580715850977,4.864864864864849,0.44272445820433404
"frozenset({'lips', 'throat', 'dizziness', 'hives'})",frozenset({'nausea'}),0.6216216216216216,0.8108108108108109,0.5135135135135135,0.8260869565217391,1.018840579710145,0.009495982468955444,1.0878378378378377,0.04887218045112783
"frozenset({'lips', 'throat', 'nausea', 'hives'})",frozenset({'dizziness'}),0.5675675675675675,0.8108108108108109,0.5135135135135135,0.9047619047619048,1.115873015873016,0.05332359386413438,1.9864864864864862,0.2401315789473683
"frozenset({'nausea', 'throat', 'dizziness', 'hives'})",frozenset({'lips'}),0.5135135135135135,0.8648648648648649,0.5135135135135135,1.0,1.15625,0.06939371804236666,inf,0.2777777777777776
"frozenset({'lips', 'dizziness', 'nausea'})","frozenset({'throat', 'hives'})",0.5675675675675675,0.7567567567567568,0.5135135135135135,0.9047619047619048,1.195578231292517,0.08400292184075964,2.554054054054054,0.37828947368421034
"frozenset({'lips', 'throat', 'dizziness'})","frozenset({'nausea', 'hives'})",0.6216216216216216,0.7027027027027027,0.5135135135135135,0.8260869565217391,1.1755852842809364,0.07669831994156318,1.7094594594594592,0.3947368421052631
"frozenset({'lips', 'dizziness', 'hives'})","frozenset({'nausea', 'throat'})",0.6486486486486487,0.5675675675675675,0.5135135135135135,0.7916666666666666,1.3948412698412698,0.1453615777940102,2.0756756756756753,0.8056680161943319
"frozenset({'lips', 'throat', 'nausea'})","frozenset({'dizziness', 'hives'})",0.5675675675675675,0.7027027027027027,0.5135135135135135,0.9047619047619048,1.2875457875457874,0.1146822498173849,3.1216216216216215,0.5164473684210523
"frozenset({'lips', 'nausea', 'hives'})","frozenset({'throat', 'dizziness'})",0.6486486486486487,0.6216216216216216,0.5135135135135135,0.7916666666666666,1.2735507246376812,0.11029948867786704,1.816216216216216,0.611336032388664
"frozenset({'lips', 'throat', 'hives'})","frozenset({'nausea', 'dizziness'})",0.7567567567567568,0.7027027027027027,0.5135135135135135,0.6785714285714285,0.9656593406593404,-0.018261504747991375,0.9249249249249246,-0.12755102040816418
"frozenset({'nausea', 'throat', 'dizziness'})","frozenset({'lips', 'hives'})",0.5135135135135135,0.8378378378378378,0.5135135135135135,1.0,1.1935483870967742,0.08327246165084001,inf,0.33333333333333326
"frozenset({'nausea', 'dizziness', 'hives'})","frozenset({'lips', 'throat'})",0.5945945945945946,0.7567567567567568,0.5135135135135135,0.8636363636363635,1.141233766233766,0.06355003652300945,1.7837837837837822,0.3052631578947367
"frozenset({'throat', 'dizziness', 'hives'})","frozenset({'lips', 'nausea'})",0.6216216216216216,0.6756756756756757,0.5135135135135135,0.8260869565217391,1.222608695652174,0.09349890430971514,1.864864864864865,0.4812030075187971
"frozenset({'nausea', 'throat', 'hives'})","frozenset({'lips', 'dizziness'})",0.5675675675675675,0.6756756756756757,0.5135135135135135,0.9047619047619048,1.339047619047619,0.1300219138056976,3.4054054054054057,0.5855263157894738
"frozenset({'lips', 'dizziness'})","frozenset({'nausea', 'throat', 'hives'})",0.6756756756756757,0.5675675675675675,0.5135135135135135,0.76,1.339047619047619,0.1300219138056976,1.801801801801802,0.780701754385965
"frozenset({'lips', 'nausea'})","frozenset({'throat', 'dizziness', 'hives'})",0.6756756756756757,0.6216216216216216,0.5135135135135135,0.76,1.222608695652174,0.09349890430971514,1.5765765765765767,0.5614035087719299
"frozenset({'lips', 'throat'})","frozenset({'nausea', 'dizziness', 'hives'})",0.7567567567567568,0.5945945945945946,0.5135135135135135,0.6785714285714285,1.141233766233766,0.06355003652300945,1.2612612612612608,0.5087719298245611
"frozenset({'lips', 'hives'})","frozenset({'nausea', 'throat', 'dizziness'})",0.8378378378378378,0.5135135135135135,0.5135135135135135,0.6129032258064516,1.1935483870967742,0.08327246165084001,1.2567567567567568,0.9999999999999998
"frozenset({'nausea', 'dizziness'})","frozenset({'lips', 'throat', 'hives'})",0.7027027027027027,0.7567567567567568,0.5135135135135135,0.7307692307692307,0.9656593406593406,-0.018261504747991375,0.9034749034749032,-0.10683760683760762
"frozenset({'throat', 'dizziness'})","frozenset({'lips', 'nausea', 'hives'})",0.6216216216216216,0.6486486486486487,0.5135135135135135,0.8260869565217391,1.2735507246376812,0.11029948867786704,2.02027027027027,0.5676691729323308
"frozenset({'dizziness', 'hives'})","frozenset({'lips', 'throat', 'nausea'})",0.7027027027027027,0.5675675675675675,0.5135135135135135,0.7307692307692307,1.2875457875457876,0.1146822498173849,1.606177606177606,0.7511961722488035
"frozenset({'nausea', 'throat'})","frozenset({'lips', 'dizziness', 'hives'})",0.5675675675675675,0.6486486486486487,0.5135135135135135,0.9047619047619048,1.3948412698412698,0.1453615777940102,3.689189189189189,0.6546052631578947
"frozenset({'nausea', 'hives'})","frozenset({'lips', 'throat', 'dizziness'})",0.7027027027027027,0.6216216216216216,0.5135135135135135,0.7307692307692307,1.1755852842809364,0.07669831994156318,1.4054054054054053,0.5023923444976076
"frozenset({'throat', 'hives'})","frozenset({'lips', 'dizziness', 'nausea'})",0.7567567567567568,0.5675675675675675,0.5135135135135135,0.6785714285714285,1.195578231292517,0.08400292184075964,1.345345345345345,0.6725146198830407
frozenset({'lips'}),"frozenset({'nausea', 'throat', 'dizziness', 'hives'})",0.8648648648648649,0.5135135135135135,0.5135135135135135,0.5937499999999999,1.1562499999999998,0.06939371804236666,1.1975051975051973,1.0
frozenset({'dizziness'}),"frozenset({'lips', 'throat', 'nausea', 'hives'})",0.8108108108108109,0.5675675675675675,0.5135135135135135,0.6333333333333333,1.115873015873016,0.05332359386413438,1.1793611793611793,0.5488721804511277
frozenset({'nausea'}),"frozenset({'lips', 'throat', 'dizziness', 'hives'})",0.8108108108108109,0.6216216216216216,0.5135135135135135,0.6333333333333333,1.018840579710145,0.009495982468955444,1.0319410319410318,0.09774436090225569
frozenset({'throat'}),"frozenset({'lips', 'dizziness', 'nausea', 'hives'})",0.7567567567567568,0.5405405405405406,0.5135135135135135,0.6785714285714285,1.2553571428571426,0.10445580715850977,1.429429429429429,0.8362573099415199
frozenset({'hives'}),"frozenset({'lips', 'throat', 'dizziness', 'nausea'})",0.8918918918918919,0.5135135135135135,0.5135135135135135,0.5757575757575757,1.121212121212121,0.05551497443389336,1.1467181467181466,1.0000000000000002
"frozenset({'lips', 'dizziness', 'nausea', 'tongue'})",frozenset({'hives'}),0.5405405405405406,0.8918918918918919,0.5405405405405406,1.0,1.1212121212121213,0.05843681519357197,inf,0.23529411764705888
"frozenset({'lips', 'dizziness', 'nausea', 'hives'})",frozenset({'tongue'}),0.5405405405405406,0.8648648648648649,0.5405405405405406,1.0,1.15625,0.07304601899196489,inf,0.2941176470588233
"frozenset({'lips', 'dizziness', 'hives', 'tongue'})",frozenset({'nausea'}),0.6486486486486487,0.8108108108108109,0.5405405405405406,0.8333333333333334,1.0277777777777777,0.014609203798392922,1.135135135135135,0.07692307692307658
"frozenset({'lips', 'nausea', 'hives', 'tongue'})",frozenset({'dizziness'}),0.6486486486486487,0.8108108108108109,0.5405405405405406,0.8333333333333334,1.0277777777777777,0.014609203798392922,1.135135135135135,0.07692307692307658
"frozenset({'nausea', 'dizziness', 'hives', 'tongue'})",frozenset({'lips'}),0.5405405405405406,0.8648648648648649,0.5405405405405406,1.0,1.15625,0.07304601899196489,inf,0.2941176470588233
"frozenset({'lips', 'dizziness', 'nausea'})","frozenset({'hives', 'tongue'})",0.5675675675675675,0.8378378378378378,0.5405405405405406,0.9523809523809524,1.1367127496159755,0.06501095690284886,3.4054054054054097,0.27812500000000023
"frozenset({'lips', 'dizziness', 'tongue'})","frozenset({'nausea', 'hives'})",0.6486486486486487,0.7027027027027027,0.5405405405405406,0.8333333333333334,1.185897435897436,0.08473338203067932,1.783783783783784,0.4461538461538461
"frozenset({'lips', 'dizziness', 'hives'})","frozenset({'nausea', 'tongue'})",0.6486486486486487,0.6756756756756757,0.5405405405405406,0.8333333333333334,1.2333333333333334,0.10226442658875096,1.9459459459459465,0.5384615384615388
"frozenset({'lips', 'nausea', 'tongue'})","frozenset({'dizziness', 'hives'})",0.6486486486486487,0.7027027027027027,0.5405405405405406,0.8333333333333334,1.185897435897436,0.08473338203067932,1.783783783783784,0.4461538461538461
"frozenset({'lips', 'nausea', 'hives'})","frozenset({'dizziness', 'tongue'})",0.6486486486486487,0.6756756756756757,0.5405405405405406,0.8333333333333334,1.2333333333333334,0.10226442658875096,1.9459459459459465,0.5384615384615388
"frozenset({'lips', 'hives', 'tongue'})","frozenset({'nausea', 'dizziness'})",0.8378378378378378,0.7027027027027027,0.5405405405405406,0.6451612903225807,0.9181141439205956,-0.048210372534696844,0.8378378378378379,-0.3548387096774192
"frozenset({'nausea', 'dizziness', 'tongue'})","frozenset({'lips', 'hives'})",0.5675675675675675,0.8378378378378378,0.5405405405405406,0.9523809523809524,1.1367127496159755,0.06501095690284886,3.4054054054054097,0.27812500000000023
"frozenset({'nausea', 'dizziness', 'hives'})","frozenset({'lips', 'tongue'})",0.5945945945945946,0.8378378378378378,0.5405405405405406,0.9090909090909091,1.0850439882697946,0.042366691015339686,1.7837837837837833,0.19333333333333344
"frozenset({'dizziness', 'hives', 'tongue'})","frozenset({'lips', 'nausea'})",0.6486486486486487,0.6756756756756757,0.5405405405405406,0.8333333333333334,1.2333333333333334,0.10226442658875096,1.9459459459459465,0.5384615384615388
